id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal,faturamento,custo_total,lucro,margem_lucro,ano,mes,nome_mes
108735,2025-09-27,C2124,Mouse,Eletrônicos,1,402.58,0.15,233.5,SC,Sul,Boleto,Online,342.19,233.5,108.69,0.3176,2025,9,September
108736,2025-11-20,C1247,Suporte para Monitor,Escritório,1,218.94,0.1,120.42,AC,Norte,PIX,Marketplace,197.05,120.42,76.63,0.3889,2025,11,November
108737,2025-08-11,C0556,Teclado,Eletrônicos,1,366.8,0.15,220.08,AL,Nordeste,Cartão de débito,Marketplace,311.78,220.08,91.7,0.2941,2025,8,August
108738,2025-08-17,C0132,Headset,Eletrônicos,4,725.3,0.1,449.69,RJ,Sudeste,Boleto,Online,2611.08,1798.76,812.32,0.3111,2025,8,August
108739,2025-09-26,C1226,Cafeteira,Casa,1,972.38,0.0,632.05,AP,Norte,Cartão de débito,Marketplace,972.38,632.05,340.33,0.35,2025,9,September
108740,2025-03-02,C1451,Mouse,Eletrônicos,1,366.7,0.0,212.69,AM,Norte,Cartão de crédito,Marketplace,366.7,212.69,154.01,0.42,2025,3,March
108741,2025-04-27,C1019,Suporte para Monitor,Escritório,1,446.55,0.1,245.6,RO,Norte,Boleto,Online,401.9,245.6,156.3,0.3889,2025,4,April
108742,2025-10-25,C0172,Cadeira,Escritório,1,2467.27,0.0,1727.09,PR,Sul,Cartão de crédito,Online,2467.27,1727.09,740.18,0.3,2025,10,October
108743,2026-04-12,C2290,Luminária,Escritório,5,334.47,0.05,173.92,ES,Sudeste,Cartão de débito,Marketplace,1588.73,869.6,719.13,0.4526,2026,4,April
108744,2025-11-18,C2004,Notebook,Eletrônicos,1,3059.3,0.0,2202.7,SP,Sudeste,Cartão de débito,Online,3059.3,2202.7,856.6,0.28,2025,11,November
108745,2025-02-25,C0035,Monitor,Eletrônicos,2,1092.22,0.0,742.71,RJ,Sudeste,Cartão de crédito,Online,2184.44,1485.42,699.02,0.32,2025,2,February
108746,2025-02-21,C2324,Monitor,Eletrônicos,4,2173.52,0.15,1477.99,ES,Sudeste,Cartão de crédito,Online,7389.97,5911.96,1478.01,0.2,2025,2,February
108747,2026-05-08,C2096,Carregador,Acessórios,1,72.91,0.0,36.45,SE,Nordeste,Cartão de débito,Marketplace,72.91,36.45,36.46,0.5001,2026,5,May
108748,2025-10-20,C0227,Mesa,Escritório,2,1796.46,0.15,1221.59,SC,Sul,PIX,Online,3053.98,2443.18,610.8,0.2,2025,10,October
108749,2026-01-11,C1509,Mesa,Escritório,3,1216.22,0.0,827.03,PI,Nordeste,Cartão de crédito,Marketplace,3648.66,2481.09,1167.57,0.32,2026,1,January
108750,2025-06-12,C0717,Liquidificador,Casa,4,477.29,0.0,300.69,MT,Centro-Oeste,Cartão de débito,Online,1909.16,1202.76,706.4,0.37,2025,6,June
108751,2025-08-21,C1924,Carregador,Acessórios,1,124.97,0.05,62.48,PI,Nordeste,PIX,Marketplace,118.72,62.48,56.24,0.4737,2025,8,August
108752,2026-02-19,C0879,Aspirador,Casa,1,1305.14,0.2,874.44,RN,Nordeste,Boleto,Online,1044.11,874.44,169.67,0.1625,2026,2,February
108753,2026-05-12,C0743,Liquidificador,Casa,2,365.12,0.0,230.03,SP,Sudeste,Cartão de crédito,Online,730.24,460.06,270.18,0.37,2026,5,May
108754,2025-10-26,C0917,Teclado,Eletrônicos,2,168.55,0.0,101.13,RJ,Sudeste,Boleto,Online,337.1,202.26,134.84,0.4,2025,10,October
108755,2025-01-27,C1765,Cabo USB,Acessórios,1,23.6,0.1,10.62,SP,Sudeste,Cartão de débito,Marketplace,21.24,10.62,10.62,0.5,2025,1,January
108756,2025-08-09,C1427,Teclado,Eletrônicos,1,593.74,0.0,356.24,PE,Nordeste,Cartão de débito,Online,593.74,356.24,237.5,0.4,2025,8,August
108757,2025-12-25,C2048,Air Fryer,Casa,1,549.22,0.2,351.5,AP,Norte,Cartão de crédito,Online,439.38,351.5,87.88,0.2,2025,12,December
108758,2025-07-01,C2221,Aspirador,Casa,2,390.45,0.0,261.6,PE,Nordeste,Boleto,Online,780.9,523.2,257.7,0.33,2025,7,July
108759,2025-11-30,C0916,Notebook,Eletrônicos,1,5684.67,0.1,4092.96,MS,Centro-Oeste,Cartão de crédito,Marketplace,5116.2,4092.96,1023.24,0.2,2025,11,November
108760,2026-05-22,C0613,Cadeira,Escritório,2,1465.96,0.05,1026.17,AM,Norte,Cartão de crédito,Online,2785.32,2052.34,732.98,0.2632,2026,5,May
108761,2025-05-11,C2275,Luminária,Escritório,1,116.83,0.1,60.75,RN,Nordeste,Cartão de débito,Marketplace,105.15,60.75,44.4,0.4223,2025,5,May
108762,2025-10-26,C0486,Air Fryer,Casa,2,624.2,0.2,399.49,AM,Norte,Cartão de débito,Marketplace,998.72,798.98,199.74,0.2,2025,10,October
108763,2025-06-05,C2428,Air Fryer,Casa,1,513.9,0.1,328.9,AC,Norte,Não informado,Marketplace,462.51,328.9,133.61,0.2889,2025,6,June
108764,2025-10-02,C1581,Cadeira,Escritório,1,780.27,0.05,546.19,SE,Nordeste,Cartão de crédito,Online,741.26,546.19,195.07,0.2632,2025,10,October
108765,2025-05-23,C1759,Suporte para Monitor,Escritório,2,310.8,0.1,170.94,MT,Centro-Oeste,PIX,Marketplace,559.44,341.88,217.56,0.3889,2025,5,May
108766,2026-03-05,C0156,Hub USB,Acessórios,2,293.26,0.1,161.29,TO,Norte,Boleto,Online,527.87,322.58,205.29,0.3889,2026,3,March
108767,2026-02-28,C2042,Carregador,Acessórios,4,93.64,0.0,46.82,RO,Norte,PIX,Online,374.56,187.28,187.28,0.5,2026,2,February
108768,2026-06-09,C0240,Cadeira,Escritório,1,1811.92,0.1,1268.34,PB,Nordeste,Cartão de débito,Marketplace,1630.73,1268.34,362.39,0.2222,2026,6,June
108769,2025-01-31,C1014,Cadeira,Escritório,2,2069.12,0.0,1448.38,AC,Norte,PIX,Online,4138.24,2896.76,1241.48,0.3,2025,1,January
108770,2025-07-19,C0303,Smartphone,Eletrônicos,1,4388.2,0.0,3422.8,AC,Norte,PIX,Marketplace,4388.2,3422.8,965.4,0.22,2025,7,July
108771,2025-03-19,C1844,Cadeira,Escritório,1,2039.92,0.15,1427.94,DF,Centro-Oeste,Cartão de débito,Marketplace,1733.93,1427.94,305.99,0.1765,2025,3,March
108772,2025-03-22,C2408,Mouse,Eletrônicos,4,405.04,0.15,234.92,ES,Sudeste,PIX,Marketplace,1377.14,939.68,437.46,0.3177,2025,3,March
108773,2025-07-05,C1751,Cabo USB,Acessórios,2,44.13,0.0,19.86,GO,Centro-Oeste,Boleto,Marketplace,88.26,39.72,48.54,0.55,2025,7,July
108774,2025-05-01,C2336,Notebook,Eletrônicos,2,5945.54,0.1,4280.79,RN,Nordeste,Cartão de crédito,Online,10701.97,8561.58,2140.39,0.2,2025,5,May
108775,2025-01-01,C2206,Luminária,Escritório,1,85.89,0.0,44.66,MA,Nordeste,Cartão de débito,Marketplace,85.89,44.66,41.23,0.48,2025,1,January
108776,2026-02-18,C0483,Liquidificador,Casa,2,527.4,0.1,332.26,RR,Norte,PIX,Online,949.32,664.52,284.8,0.3,2026,2,February
108777,2026-01-05,C1338,Carregador,Acessórios,1,59.8,0.1,29.9,AP,Norte,Cartão de crédito,Online,53.82,29.9,23.92,0.4444,2026,1,January
108778,2026-02-15,C0475,Notebook,Eletrônicos,1,4174.51,0.0,3005.65,MA,Nordeste,Boleto,Marketplace,4174.51,3005.65,1168.86,0.28,2026,2,February
108779,2025-09-11,C1891,Monitor,Eletrônicos,1,2055.45,0.0,1397.71,AP,Norte,PIX,Online,2055.45,1397.71,657.74,0.32,2025,9,September
108780,2025-03-20,C0183,Cabo USB,Acessórios,1,53.5,0.05,24.07,AL,Nordeste,Cartão de crédito,Marketplace,50.82,24.07,26.75,0.5264,2025,3,March
108781,2025-06-05,C2276,Cafeteira,Casa,2,672.26,0.05,436.97,RJ,Sudeste,PIX,Marketplace,1277.29,873.94,403.35,0.3158,2025,6,June
108782,2026-03-15,C0252,Cadeira,Escritório,1,1769.77,0.0,1238.84,MA,Nordeste,Cartão de crédito,Marketplace,1769.77,1238.84,530.93,0.3,2026,3,March
108783,2025-09-30,C0739,Headset,Eletrônicos,1,385.21,0.0,238.83,SP,Sudeste,Cartão de crédito,Marketplace,385.21,238.83,146.38,0.38,2025,9,September
108784,2025-12-11,C0808,Teclado,Eletrônicos,3,576.22,0.15,345.73,PE,Nordeste,PIX,Online,1469.36,1037.19,432.17,0.2941,2025,12,December
108785,2026-01-26,C0673,Smartphone,Eletrônicos,1,4942.91,0.1,3855.47,SP,Sudeste,Cartão de crédito,Marketplace,4448.62,3855.47,593.15,0.1333,2026,1,January
108786,2025-06-24,C0177,Mesa,Escritório,1,654.13,0.0,444.81,TO,Norte,Boleto,Online,654.13,444.81,209.32,0.32,2025,6,June
108787,2025-03-31,C1186,Smartphone,Eletrônicos,2,1792.19,0.05,1397.91,PI,Nordeste,Boleto,Marketplace,3405.16,2795.82,609.34,0.1789,2025,3,March
108788,2025-10-08,C0270,Aspirador,Casa,2,1408.41,0.0,943.63,DF,Centro-Oeste,Cartão de crédito,Marketplace,2816.82,1887.26,929.56,0.33,2025,10,October
108789,2026-01-27,C0606,Monitor,Eletrônicos,3,1826.09,0.05,1241.74,MS,Centro-Oeste,PIX,Online,5204.36,3725.22,1479.14,0.2842,2026,1,January
108790,2025-01-04,C0806,Luminária,Escritório,1,82.26,0.1,42.78,RS,Sul,Cartão de crédito,Online,74.03,42.78,31.25,0.4221,2025,1,January
108791,2025-12-09,C1268,Teclado,Eletrônicos,1,525.92,0.1,315.55,GO,Centro-Oeste,Não informado,Online,473.33,315.55,157.78,0.3333,2025,12,December
108792,2025-05-26,C0472,Teclado,Eletrônicos,1,513.27,0.15,307.96,RJ,Sudeste,Cartão de débito,Marketplace,436.28,307.96,128.32,0.2941,2025,5,May
108793,2025-06-05,C0809,Aspirador,Casa,1,1123.87,0.0,752.99,PI,Nordeste,Cartão de débito,Online,1123.87,752.99,370.88,0.33,2025,6,June
108794,2025-05-06,C1850,Headset,Eletrônicos,1,337.17,0.0,209.05,DF,Centro-Oeste,PIX,Marketplace,337.17,209.05,128.12,0.38,2025,5,May
108795,2025-01-02,C0800,Liquidificador,Casa,1,552.0,0.1,347.76,AM,Norte,Boleto,Online,496.8,347.76,149.04,0.3,2025,1,January
108796,2025-02-26,C0881,Aspirador,Casa,1,1242.61,0.05,832.55,RR,Norte,Boleto,Online,1180.48,832.55,347.93,0.2947,2025,2,February
108797,2025-01-28,C2492,Notebook,Eletrônicos,1,4278.78,0.05,3080.72,AM,Norte,PIX,Marketplace,4064.84,3080.72,984.12,0.2421,2025,1,January
108798,2026-01-29,C0329,Cabo USB,Acessórios,1,34.56,0.0,15.55,RS,Sul,PIX,Marketplace,34.56,15.55,19.01,0.5501,2026,1,January
108799,2025-01-22,C1029,Air Fryer,Casa,1,515.56,0.05,329.96,AC,Norte,Cartão de crédito,Marketplace,489.78,329.96,159.82,0.3263,2025,1,January
108800,2025-07-17,C2472,Smartphone,Eletrônicos,5,2140.46,0.0,1669.56,MS,Centro-Oeste,Cartão de crédito,Marketplace,10702.3,8347.8,2354.5,0.22,2025,7,July
108801,2025-04-02,C0325,Teclado,Eletrônicos,1,278.76,0.0,167.26,RR,Norte,Boleto,Online,278.76,167.26,111.5,0.4,2025,4,April
108802,2025-06-27,C0989,Suporte para Monitor,Escritório,2,417.66,0.1,229.71,AL,Nordeste,Cartão de débito,Marketplace,751.79,459.42,292.37,0.3889,2025,6,June
108803,2025-07-17,C1917,Smartphone,Eletrônicos,1,2895.83,0.2,2258.75,DF,Centro-Oeste,Cartão de crédito,Marketplace,2316.66,2258.75,57.91,0.025,2025,7,July
108804,2026-01-02,C2461,Mesa,Escritório,1,1220.79,0.1,830.14,RS,Sul,Cartão de crédito,Online,1098.71,830.14,268.57,0.2444,2026,1,January
108805,2025-09-30,C1269,Cafeteira,Casa,1,466.63,0.0,303.31,SE,Nordeste,PIX,Online,466.63,303.31,163.32,0.35,2025,9,September
108806,2026-05-01,C1662,Monitor,Eletrônicos,1,2489.03,0.05,1692.54,GO,Centro-Oeste,Cartão de crédito,Online,2364.58,1692.54,672.04,0.2842,2026,5,May
108807,2025-05-31,C1661,Headset,Eletrônicos,3,574.07,0.0,355.92,DF,Centro-Oeste,Cartão de crédito,Marketplace,1722.21,1067.76,654.45,0.38,2025,5,May
108808,2025-11-08,C1239,Headset,Eletrônicos,1,427.7,0.15,265.17,TO,Norte,Cartão de débito,Online,363.54,265.17,98.37,0.2706,2025,11,November
108809,2025-12-12,C1993,Luminária,Escritório,3,112.68,0.0,58.59,PI,Nordeste,PIX,Online,338.04,175.77,162.27,0.48,2025,12,December
108810,2025-10-23,C2073,Cafeteira,Casa,1,1132.63,0.05,736.21,SP,Sudeste,Cartão de crédito,Online,1076.0,736.21,339.79,0.3158,2025,10,October
108811,2025-02-27,C1264,Luminária,Escritório,3,174.29,0.0,90.63,RR,Norte,Cartão de débito,Online,522.87,271.89,250.98,0.48,2025,2,February
108812,2025-06-30,C1379,Aspirador,Casa,1,1115.66,0.1,747.49,SC,Sul,Boleto,Online,1004.09,747.49,256.6,0.2556,2025,6,June
108813,2025-10-29,C1309,Notebook,Eletrônicos,1,3879.17,0.0,2793.0,MS,Centro-Oeste,Boleto,Online,3879.17,2793.0,1086.17,0.28,2025,10,October
108814,2025-11-01,C1947,Mesa,Escritório,4,1965.62,0.05,1336.62,PR,Sul,Cartão de crédito,Marketplace,7469.36,5346.48,2122.88,0.2842,2025,11,November
108815,2026-01-08,C0231,Luminária,Escritório,1,94.63,0.0,49.21,BA,Nordeste,Cartão de crédito,Marketplace,94.63,49.21,45.42,0.48,2026,1,January
108816,2025-02-27,C1611,Liquidificador,Casa,1,540.44,0.1,340.48,DF,Centro-Oeste,PIX,Online,486.4,340.48,145.92,0.3,2025,2,February
108817,2025-01-02,C0172,Hub USB,Acessórios,2,285.16,0.0,156.84,BA,Nordeste,Cartão de débito,Marketplace,570.32,313.68,256.64,0.45,2025,1,January
108818,2025-12-01,C0471,Cafeteira,Casa,2,979.54,0.0,636.7,TO,Norte,Cartão de débito,Online,1959.08,1273.4,685.68,0.35,2025,12,December
108819,2026-06-18,C1710,Smartphone,Eletrônicos,2,4369.92,0.1,3408.54,GO,Centro-Oeste,PIX,Online,7865.86,6817.08,1048.78,0.1333,2026,6,June
108820,2026-01-28,C0998,Aspirador,Casa,3,720.44,0.1,482.69,RN,Nordeste,Cartão de débito,Online,1945.19,1448.07,497.12,0.2556,2026,1,January
108821,2025-02-13,C2387,Monitor,Eletrônicos,1,1959.36,0.15,1332.36,BA,Nordeste,Cartão de débito,Online,1665.46,1332.36,333.1,0.2,2025,2,February
108822,2025-12-30,C0508,Carregador,Acessórios,1,232.46,0.1,116.23,RO,Norte,Cartão de débito,Marketplace,209.21,116.23,92.98,0.4444,2025,12,December
108823,2026-02-06,C0132,Carregador,Acessórios,1,226.32,0.05,113.16,AC,Norte,Boleto,Marketplace,215.0,113.16,101.84,0.4737,2026,2,February
108824,2026-01-10,C0075,Liquidificador,Casa,1,469.83,0.05,295.99,RO,Norte,Boleto,Marketplace,446.34,295.99,150.35,0.3369,2026,1,January
108825,2025-10-29,C2008,Notebook,Eletrônicos,1,4942.05,0.15,3558.28,MG,Sudeste,Cartão de crédito,Online,4200.74,3558.28,642.46,0.1529,2025,10,October
108826,2026-06-30,C1487,Cafeteira,Casa,2,871.98,0.05,566.79,RJ,Sudeste,Cartão de crédito,Online,1656.76,1133.58,523.18,0.3158,2026,6,June
108827,2025-03-07,C0482,Headset,Eletrônicos,4,191.28,0.0,118.59,TO,Norte,PIX,Marketplace,765.12,474.36,290.76,0.38,2025,3,March
108828,2026-02-04,C0437,Suporte para Monitor,Escritório,4,229.26,0.1,126.09,MS,Centro-Oeste,Boleto,Online,825.34,504.36,320.98,0.3889,2026,2,February
108829,2025-05-22,C1604,Carregador,Acessórios,2,154.94,0.0,77.47,BA,Nordeste,PIX,Online,309.88,154.94,154.94,0.5,2025,5,May
108830,2025-10-13,C0237,Mesa,Escritório,2,446.94,0.1,303.92,MA,Nordeste,Cartão de débito,Online,804.49,607.84,196.65,0.2444,2025,10,October
108831,2025-05-18,C0446,Liquidificador,Casa,1,561.18,0.0,353.54,RJ,Sudeste,Boleto,Marketplace,561.18,353.54,207.64,0.37,2025,5,May
108832,2025-04-28,C2287,Mesa,Escritório,3,1810.45,0.1,1231.11,DF,Centro-Oeste,PIX,Online,4888.22,3693.33,1194.89,0.2444,2025,4,April
108833,2026-02-12,C1070,Cafeteira,Casa,1,778.56,0.1,506.06,AL,Nordeste,Boleto,Online,700.7,506.06,194.64,0.2778,2026,2,February
108834,2025-07-11,C1556,Cafeteira,Casa,1,218.17,0.0,141.81,MT,Centro-Oeste,PIX,Marketplace,218.17,141.81,76.36,0.35,2025,7,July
108835,2025-05-13,C2317,Hub USB,Acessórios,1,153.01,0.0,84.16,PA,Norte,Cartão de débito,Online,153.01,84.16,68.85,0.45,2025,5,May
108836,2025-07-19,C1672,Carregador,Acessórios,2,92.77,0.1,46.38,MT,Centro-Oeste,Cartão de crédito,Marketplace,166.99,92.76,74.23,0.4445,2025,7,July
108837,2026-02-12,C0072,Mouse,Eletrônicos,4,282.13,0.0,163.64,PE,Nordeste,Cartão de débito,Online,1128.52,654.56,473.96,0.42,2026,2,February
108838,2025-09-22,C0312,Liquidificador,Casa,1,380.37,0.0,239.63,AC,Norte,Cartão de crédito,Marketplace,380.37,239.63,140.74,0.37,2025,9,September
108839,2026-05-11,C2437,Mouse,Eletrônicos,2,346.8,0.0,201.14,RO,Norte,PIX,Online,693.6,402.28,291.32,0.42,2026,5,May
108840,2026-06-13,C2136,Teclado,Eletrônicos,2,221.95,0.05,133.17,AP,Norte,Cartão de débito,Marketplace,421.7,266.34,155.36,0.3684,2026,6,June
108841,2025-09-15,C0231,Cabo USB,Acessórios,1,53.22,0.05,23.95,AC,Norte,Cartão de crédito,Online,50.56,23.95,26.61,0.5263,2025,9,September
108842,2025-07-03,C2387,Headset,Eletrônicos,1,677.97,0.15,420.34,SP,Sudeste,Cartão de débito,Marketplace,576.27,420.34,155.93,0.2706,2025,7,July
108843,2025-12-21,C1536,Cafeteira,Casa,1,317.51,0.05,206.38,PI,Nordeste,Boleto,Marketplace,301.63,206.38,95.25,0.3158,2025,12,December
108844,2025-09-06,C1716,Hub USB,Acessórios,2,248.7,0.0,136.78,DF,Centro-Oeste,PIX,Online,497.4,273.56,223.84,0.45,2025,9,September
108845,2026-06-27,C1263,Monitor,Eletrônicos,1,2355.69,0.15,1601.87,PI,Nordeste,Boleto,Marketplace,2002.34,1601.87,400.47,0.2,2026,6,June
108846,2025-04-18,C1421,Aspirador,Casa,3,1194.07,0.05,800.03,RS,Sul,Cartão de débito,Marketplace,3403.1,2400.09,1003.01,0.2947,2025,4,April
108847,2025-05-06,C0149,Liquidificador,Casa,1,385.7,0.2,242.99,MS,Centro-Oeste,Cartão de crédito,Marketplace,308.56,242.99,65.57,0.2125,2025,5,May
108848,2025-09-22,C0597,Cafeteira,Casa,2,1095.52,0.0,712.09,MG,Sudeste,Cartão de crédito,Marketplace,2191.04,1424.18,766.86,0.35,2025,9,September
108849,2026-04-14,C0680,Mesa,Escritório,1,1015.8,0.0,690.74,SE,Nordeste,Cartão de crédito,Online,1015.8,690.74,325.06,0.32,2026,4,April
108850,2025-01-19,C1901,Luminária,Escritório,1,91.38,0.0,47.52,RN,Nordeste,Boleto,Online,91.38,47.52,43.86,0.48,2025,1,January
108851,2025-08-30,C0845,Carregador,Acessórios,3,155.51,0.1,77.75,GO,Centro-Oeste,Cartão de crédito,Marketplace,419.88,233.25,186.63,0.4445,2025,8,August
108852,2025-08-30,C0813,Cabo USB,Acessórios,1,99.27,0.05,44.67,PA,Norte,Cartão de crédito,Marketplace,94.31,44.67,49.64,0.5263,2025,8,August
108853,2025-07-21,C1385,Mouse,Eletrônicos,4,314.59,0.05,182.46,PB,Nordeste,Cartão de crédito,Online,1195.44,729.84,465.6,0.3895,2025,7,July
108854,2025-06-23,C2072,Luminária,Escritório,1,391.95,0.0,203.81,SC,Sul,Cartão de débito,Marketplace,391.95,203.81,188.14,0.48,2025,6,June
108855,2025-01-17,C1102,Cabo USB,Acessórios,1,36.61,0.05,16.47,AP,Norte,PIX,Online,34.78,16.47,18.31,0.5265,2025,1,January
108856,2025-07-30,C2171,Luminária,Escritório,1,342.08,0.1,177.88,SC,Sul,Boleto,Online,307.87,177.88,129.99,0.4222,2025,7,July
108857,2026-01-15,C1899,Monitor,Eletrônicos,1,1942.91,0.05,1321.18,RJ,Sudeste,Cartão de crédito,Online,1845.76,1321.18,524.58,0.2842,2026,1,January
108858,2025-04-03,C1678,Notebook,Eletrônicos,1,4897.12,0.0,3525.93,AP,Norte,Cartão de crédito,Online,4897.12,3525.93,1371.19,0.28,2025,4,April
108859,2026-06-05,C0457,Mouse,Eletrônicos,1,283.03,0.0,164.16,MT,Centro-Oeste,PIX,Online,283.03,164.16,118.87,0.42,2026,6,June
108860,2025-04-03,C1389,Teclado,Eletrônicos,3,298.43,0.15,179.06,AP,Norte,Cartão de débito,Online,761.0,537.18,223.82,0.2941,2025,4,April
108861,2026-03-11,C2391,Cadeira,Escritório,1,2259.17,0.05,1581.42,MA,Nordeste,PIX,Online,2146.21,1581.42,564.79,0.2632,2026,3,March
108862,2026-03-15,C0551,Notebook,Eletrônicos,2,4063.77,0.0,2925.91,AL,Nordeste,Boleto,Online,8127.54,5851.82,2275.72,0.28,2026,3,March
108863,2025-04-24,C1821,Monitor,Eletrônicos,1,1017.83,0.0,692.12,PA,Norte,PIX,Online,1017.83,692.12,325.71,0.32,2025,4,April
108864,2025-11-11,C1519,Hub USB,Acessórios,1,211.95,0.1,116.57,RN,Nordeste,Boleto,Online,190.76,116.57,74.19,0.3889,2025,11,November
108865,2025-03-01,C1650,Suporte para Monitor,Escritório,2,380.33,0.1,209.18,CE,Nordeste,Cartão de crédito,Marketplace,684.59,418.36,266.23,0.3889,2025,3,March
108866,2025-08-12,C0172,Mesa,Escritório,1,946.45,0.0,643.59,RS,Sul,Boleto,Marketplace,946.45,643.59,302.86,0.32,2025,8,August
108867,2025-02-10,C0139,Suporte para Monitor,Escritório,1,359.75,0.0,197.86,MG,Sudeste,Cartão de débito,Marketplace,359.75,197.86,161.89,0.45,2025,2,February
108868,2025-03-24,C0027,Cabo USB,Acessórios,4,61.29,0.1,27.58,DF,Centro-Oeste,Boleto,Online,220.64,110.32,110.32,0.5,2025,3,March
108869,2026-04-25,C1015,Smartphone,Eletrônicos,1,4335.98,0.15,3382.06,PR,Sul,Não informado,Online,3685.58,3382.06,303.52,0.0824,2026,4,April
108870,2025-05-04,C0125,Monitor,Eletrônicos,2,2365.63,0.1,1608.63,MS,Centro-Oeste,Boleto,Marketplace,4258.13,3217.26,1040.87,0.2444,2025,5,May
108871,2025-09-13,C0126,Teclado,Eletrônicos,1,107.04,0.05,64.22,SP,Sudeste,Cartão de crédito,Marketplace,101.69,64.22,37.47,0.3685,2025,9,September
108872,2025-10-23,C2052,Cafeteira,Casa,1,221.0,0.0,143.65,PR,Sul,Boleto,Online,221.0,143.65,77.35,0.35,2025,10,October
108873,2026-03-25,C1871,Cadeira,Escritório,4,844.92,0.0,591.44,DF,Centro-Oeste,PIX,Marketplace,3379.68,2365.76,1013.92,0.3,2026,3,March
108874,2026-02-01,C0461,Air Fryer,Casa,2,976.69,0.0,625.08,PB,Nordeste,PIX,Online,1953.38,1250.16,703.22,0.36,2026,2,February
108875,2025-07-19,C1222,Liquidificador,Casa,1,193.36,0.05,121.82,TO,Norte,Cartão de crédito,Marketplace,183.69,121.82,61.87,0.3368,2025,7,July
108876,2026-01-25,C0691,Cabo USB,Acessórios,2,36.89,0.0,16.6,MS,Centro-Oeste,Cartão de crédito,Marketplace,73.78,33.2,40.58,0.55,2026,1,January
108877,2025-09-13,C1389,Teclado,Eletrônicos,2,199.94,0.05,119.96,PA,Norte,PIX,Marketplace,379.89,239.92,139.97,0.3684,2025,9,September
108878,2025-12-11,C1602,Headset,Eletrônicos,1,484.61,0.1,300.46,AM,Norte,Cartão de crédito,Online,436.15,300.46,135.69,0.3111,2025,12,December
108879,2025-07-31,C1434,Suporte para Monitor,Escritório,3,573.19,0.1,315.25,RR,Norte,Cartão de débito,Online,1547.61,945.75,601.86,0.3889,2025,7,July
108880,2025-11-09,C0383,Mesa,Escritório,1,1890.25,0.1,1285.37,SC,Sul,Cartão de débito,Online,1701.22,1285.37,415.85,0.2444,2025,11,November
108881,2026-03-26,C0343,Headset,Eletrônicos,1,362.75,0.0,224.91,RN,Nordeste,PIX,Online,362.75,224.91,137.84,0.38,2026,3,March
108882,2026-02-25,C2140,Monitor,Eletrônicos,1,2068.92,0.0,1406.87,AL,Nordeste,Cartão de crédito,Online,2068.92,1406.87,662.05,0.32,2026,2,February
108883,2025-03-06,C0692,Monitor,Eletrônicos,1,891.36,0.0,606.12,MT,Centro-Oeste,PIX,Marketplace,891.36,606.12,285.24,0.32,2025,3,March
108884,2025-08-31,C2145,Mouse,Eletrônicos,1,210.8,0.15,122.26,CE,Nordeste,Cartão de débito,Marketplace,179.18,122.26,56.92,0.3177,2025,8,August
108885,2025-01-16,C0527,Carregador,Acessórios,1,245.76,0.05,122.88,RS,Sul,PIX,Marketplace,233.47,122.88,110.59,0.4737,2025,1,January
108886,2025-08-09,C1925,Smartphone,Eletrônicos,2,1726.54,0.1,1346.7,CE,Nordeste,Cartão de crédito,Marketplace,3107.77,2693.4,414.37,0.1333,2025,8,August
108887,2025-01-24,C2326,Hub USB,Acessórios,2,109.12,0.0,60.02,AP,Norte,PIX,Marketplace,218.24,120.04,98.2,0.45,2025,1,January
108888,2025-12-18,C2197,Notebook,Eletrônicos,2,3073.86,0.0,2213.18,SP,Sudeste,PIX,Marketplace,6147.72,4426.36,1721.36,0.28,2025,12,December
108889,2026-02-27,C0447,Hub USB,Acessórios,2,142.93,0.1,78.61,RS,Sul,PIX,Online,257.27,157.22,100.05,0.3889,2026,2,February
108890,2025-03-05,C0325,Mesa,Escritório,1,1634.7,0.15,1111.6,GO,Centro-Oeste,Cartão de crédito,Marketplace,1389.5,1111.6,277.9,0.2,2025,3,March
108891,2026-04-11,C1289,Mesa,Escritório,3,1524.86,0.05,1036.9,BA,Nordeste,PIX,Marketplace,4345.85,3110.7,1235.15,0.2842,2026,4,April
108892,2026-04-24,C0515,Carregador,Acessórios,2,113.15,0.0,56.58,TO,Norte,PIX,Online,226.3,113.16,113.14,0.5,2026,4,April
108893,2025-03-12,C0407,Aspirador,Casa,1,858.33,0.15,575.08,MA,Nordeste,PIX,Online,729.58,575.08,154.5,0.2118,2025,3,March
